Wall time,Step,Value
1682266772.7828104,273700,41.0
1682266778.1739395,273900,41.0
1682266794.2337234,274500,41.0
1682266802.316851,274800,41.0
1682266810.3921287,275100,41.0
1682266813.0538292,275200,41.0
1682266823.8740346,275600,41.0
1682266875.237655,277500,41.0
1682266886.085224,277900,41.0
1682266891.491627,278100,41.0
1682266905.0448902,278600,41.0
1682266918.5373745,279100,41.0
1682266953.7076898,280400,41.0
1682266964.4763331,280800,41.0
1682266972.543994,281100,41.0
1682267013.0714324,282600,41.0
1682267042.893036,283700,41.0
1682267045.6510453,283800,41.0
1682267053.7137222,284100,41.0
1682267069.9332654,284700,41.0
1682267088.8565388,285400,41.0
1682267091.5299666,285500,41.0
1682267094.2809145,285600,41.0
1682267096.9959736,285700,41.0
1682267099.7181602,285800,41.0
1682267102.4351707,285900,41.0
1682267124.0288498,286700,41.0
1682267186.2538586,289000,41.0
1682267188.9714391,289100,41.0
1682267191.6933432,289200,41.0
1682267210.6369853,289900,41.0
1682267240.3936908,291000,41.0
1682267245.7497792,291200,41.0
1682267278.1429486,292400,41.0
1682267280.7949789,292500,41.0
1682267288.984607,292800,41.0
1682267294.428925,293000,41.0
1682267297.172107,293100,41.0
1682267302.52206,293300,41.0
1682267353.8459375,295200,41.0
1682267367.3930354,295700,41.0
1682267375.425826,296000,41.0
1682267383.5403771,296300,41.0
1682267407.9777715,297200,41.0
1682267410.6859121,297300,41.0
1682267426.834895,297900,41.0
1682267432.2707636,298100,41.0
1682267434.965953,298200,41.0
1682267451.148618,298800,41.0
1682267459.276661,299100,41.0
1682267475.4963942,299700,41.0
1682267480.906941,299900,41.0
1682267486.2864702,300100,41.0
1682267494.3906176,300400,40.0
1682267518.6640074,301300,40.0
1682267532.2034929,301800,40.0
1682267537.6393976,302000,40.0
1682267540.3640416,302100,40.0
1682267543.0808403,302200,40.0
1682267572.8393383,303300,40.0
1682267599.7313972,304300,40.0
1682267621.3472614,305100,40.0
1682267667.3490105,306800,40.0
1682267686.2585688,307500,40.0
1682267688.9661,307600,40.0
1682267697.0951033,307900,40.0
1682267724.1603856,308900,40.0
1682267740.3183832,309500,40.0
1682267751.115044,309900,40.0
1682267764.487295,310400,40.0
1682267769.8242686,310600,40.0
1682267775.2143037,310800,40.0
1682267780.628077,311000,40.0
1682267786.0136065,311200,40.0
1682267796.86685,311600,40.0
1682267799.5905166,311700,40.0
1682267807.6426067,312000,40.0
1682267823.726025,312600,40.0
1682267829.126002,312800,40.0
1682267837.2447045,313100,40.0
1682267858.8096445,313900,40.0
1682267864.2271209,314100,40.0
1682267866.9351447,314200,40.0
1682267869.6338286,314300,40.0
1682267891.2216215,315100,40.0
1682267931.9750302,316600,40.0
1682267937.3883655,316800,40.0
1682267942.826039,317000,40.0
