Wall time,Step,Value
1681917185.0953417,136133,-116.58187866210938
1681917191.1756532,136380,-124.80337524414062
1681917199.4217649,136707,-219.85369873046875
1681917203.640305,136873,-185.81732177734375
1681917206.187306,136980,-91.75438690185547
1681917213.5819106,137278,-59.358604431152344
1681917218.0788686,137457,-67.29593658447266
1681917222.8103833,137646,-164.51913452148438
1681917227.8074317,137848,-161.10595703125
1681917234.0125864,138093,-472.9292907714844
1681917236.801749,138209,-113.79541015625
1681917239.970267,138337,-194.90647888183594
1681917243.1131637,138461,-101.60779571533203
1681917245.1388927,138546,-42.8581657409668
1681917259.7802622,139132,-55.471092224121094
1681917262.063023,139230,-150.31251525878906
1681917268.4646518,139488,-117.72163391113281
1681917282.3438327,140046,-290.3189697265625
1681917285.3022008,140161,-235.2353973388672
1681917293.7548995,140501,-351.4754638671875
1681917316.3939552,141420,-63.68892288208008
1681917325.2204075,141771,-189.5098876953125
1681917330.7367787,141991,-131.3524169921875
1681917335.4953122,142182,-134.90438842773438
1681917340.9701939,142403,-131.2390594482422
1681917344.2552376,142532,-355.5780029296875
1681917351.41617,142821,-162.59616088867188
1681917359.6813197,143151,-126.26832580566406
1681917371.1451676,143615,-196.97140502929688
1681917373.3688853,143709,-88.07006072998047
1681917380.3188815,143982,-93.89098358154297
1681917384.29034,144144,-318.985595703125
1681917387.4537852,144271,-158.84547424316406
1681917396.253684,144628,-232.94070434570312
1681917413.3521905,145312,-68.73494720458984
1681917418.3399405,145516,-64.56531524658203
1681917422.7849789,145698,-163.39605712890625
1681917433.7802835,146132,-232.42433166503906
1681917438.263992,146314,-85.57929229736328
1681917447.2417378,146676,-136.2375030517578
1681917450.9443831,146827,-124.24039459228516
1681917466.0211968,147429,-107.7699203491211
1681917468.7926548,147536,-177.2123565673828
1681917472.3147109,147679,-80.20303344726562
1681917474.997924,147785,-216.01467895507812
1681917479.7422428,147971,-233.3401641845703
1681917485.31944,148196,-89.14844512939453
1681917488.578438,148328,-132.41209411621094
1681917494.5874891,148564,-170.69532775878906
1681917500.2779617,148792,-187.6474151611328
1681917502.842354,148896,-121.54914093017578
1681917506.850051,149055,-306.32183837890625
1681917521.2139037,149628,-14.455436706542969
1681917536.8018136,150244,-80.2337875366211
1681917546.8218634,150648,-212.48095703125
1681917554.330354,150946,-189.75311279296875
